timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,attack_type
1742700554.504751,10.245.101.176,198.51.100.241,45039,3389,RDP,227,128,,normal
1742700555.457141,192.168.1.36,198.51.100.204,46637,80,TCP,763,64,8.0,normal
1742700555.491172,10.62.56.146,104.25.35.200,14525,8080,HTTP,1373,64,40.0,normal
1742700558.780252,192.168.1.169,198.51.100.155,42365,443,TCP,794,32,32.0,normal
1742700559.026845,142.121.225.172,192.168.1.212,36047,53,DNS,145,128,,normal
1742700559.973687,192.168.1.64,198.51.100.33,42858,443,HTTPS,1000,128,30.0,normal
1742700560.181092,10.110.56.89,198.51.100.165,28909,80,HTTP,1272,64,44.0,normal
1742700560.344949,10.240.240.5,198.51.100.220,56556,443,HTTPS,1110,128,44.0,normal
1742700560.80428,198.51.100.175,10.73.124.25,46723,80,HTTP,1424,32,35.0,normal
1742700562.886595,172.22.149.52,203.0.113.254,45040,443,HTTPS,1388,32,33.0,normal
1742700564.47179,104.24.68.73,192.168.1.149,44504,123,UDP,774,128,,normal
1742700565.626944,104.30.13.165,172.19.118.64,40094,22,TCP,207,32,13.0,normal
1742700567.490701,10.15.240.168,104.26.44.194,47196,8080,HTTP,606,64,33.0,normal
1742700568.021698,203.0.113.154,10.158.211.56,43500,8080,HTTP,275,128,39.0,normal
1742700568.755629,192.168.1.242,203.0.113.3,62597,53,UDP,212,128,,normal
1742700569.91616,10.131.56.7,198.51.100.100,37926,8443,HTTPS,1290,64,39.0,normal
1742700570.815062,192.168.1.233,104.23.93.14,59642,25,TCP,657,64,53.0,normal
1742700571.382067,10.177.133.6,142.157.131.95,54496,443,HTTPS,1224,64,1.0,normal
1742700571.687748,172.31.255.41,104.27.187.57,44067,443,TLS,229,32,55.0,normal
1742700572.303632,192.168.1.134,50.155.90.89,16221,22,SSH,660,128,44.0,normal
1742700573.836961,10.122.1.240,116.116.222.11,33990,25,SMTP,267,32,35.0,normal
1742700574.20087,198.51.100.102,192.168.1.67,62319,443,TCP,227,128,19.0,normal
1742700574.917047,125.37.61.36,10.195.35.253,63226,53,DNS,102,128,,normal
1742700575.304517,10.138.97.57,203.0.113.139,41574,8080,HTTP,1031,64,50.0,normal
1742700576.980407,10.252.159.151,198.51.100.77,32936,25,TCP,179,32,47.0,normal
1742700578.730934,10.155.229.45,203.0.113.126,58258,53,DNS,187,128,,normal
1742700579.32168,10.0.0.67,203.0.113.120,36856,21,TCP,495,32,8.0,normal
1742700580.035714,10.67.159.60,128.46.83.191,44407,23,TELNET,491,128,,normal
1742700582.56427,172.16.0.111,203.0.113.169,19457,8080,HTTP,239,32,25.0,normal
1742700588.458861,10.92.21.127,104.20.53.115,41266,25,TCP,582,64,12.0,normal
1742700592.007842,172.16.0.231,128.174.217.175,22748,22,SSH,409,32,42.0,normal
1742700593.903631,172.16.0.8,35.213.203.16,12947,8443,HTTPS,1237,128,30.0,normal
1742700594.667202,133.112.65.138,172.19.81.157,51144,162,SNMP,144,32,,normal
1742700594.936557,172.16.0.227,104.16.178.133,36359,80,HTTP,892,128,21.0,normal
1742700595.513839,192.168.1.201,203.0.113.103,49673,25,SMTP,793,128,11.0,normal
1742700595.669389,192.168.1.150,104.17.214.114,28240,68,DHCP,461,128,,normal
1742700596.176427,172.16.0.70,203.0.113.63,46374,445,SMB,1352,32,,normal
1742700598.022947,10.35.101.110,46.33.51.244,39150,53,DNS,106,128,,normal
1742700598.201808,10.0.0.12,104.19.38.3,38969,25,TCP,339,32,14.0,normal
1742700599.082395,192.168.1.202,104.18.90.51,23573,8443,HTTPS,369,128,24.0,normal
1742700600.750549,10.0.0.168,142.139.28.54,64335,0,ICMP,234,64,,normal
1742700604.687053,192.168.1.65,223.231.55.43,37738,53,DNS,207,128,,normal
1742700606.159668,192.168.1.142,190.111.141.199,10665,22,SSH,685,128,6.0,normal
1742700608.63363,10.0.0.75,138.57.50.89,64659,8443,HTTPS,1085,32,40.0,normal
1742700608.966838,192.168.1.152,131.172.96.17,27013,8080,HTTP,594,32,44.0,normal
1742700609.709957,198.51.100.107,10.245.201.228,36502,443,HTTPS,323,32,3.0,normal
1742700610.261932,172.19.59.237,112.252.132.27,46116,22,SSH,240,32,15.0,normal
1742700610.713546,89.202.31.178,10.0.0.90,62598,53,DNS,213,128,,normal
1742700614.066928,184.139.103.81,192.168.1.21,33782,8443,HTTPS,688,128,42.0,normal
1742700614.927616,10.0.0.230,203.0.113.212,41790,53,DNS,143,32,,normal
1742700616.110708,104.22.153.164,172.24.147.226,35825,80,HTTP,647,64,25.0,normal
1742700616.789552,192.168.1.252,203.0.113.225,60294,8443,HTTPS,807,64,59.0,normal
1742700617.742506,198.51.100.30,192.168.1.172,55077,20,FTP,1044,128,47.0,normal
1742700617.84651,19.224.185.12,192.168.1.145,59631,8080,HTTP,1310,32,5.0,normal
1742700618.156528,172.31.107.185,203.0.113.22,12532,68,DHCP,594,128,,normal
1742700620.685406,203.0.113.149,192.168.1.13,64580,53,UDP,114,128,,normal
1742700623.064572,172.29.72.27,198.51.100.48,30080,80,HTTP,1230,64,54.0,normal
1742700627.008269,86.139.169.61,192.168.1.43,21673,443,TLS,609,32,50.0,normal
1742700627.259817,172.18.128.82,198.51.100.173,45218,3389,RDP,483,32,,normal
1742700627.437365,192.168.1.77,104.20.243.14,44803,8443,HTTPS,654,128,50.0,normal
1742700629.36079,192.168.1.38,178.73.160.134,55972,443,TLS,338,64,48.0,normal
1742700631.128998,172.22.239.101,198.51.100.11,45415,21,TCP,722,32,44.0,normal
1742700632.291886,172.23.240.218,131.208.146.134,54075,8443,HTTPS,658,64,45.0,normal
1742700632.415556,10.171.187.160,166.112.25.119,57937,443,TLS,127,32,63.0,normal
1742700633.037546,10.79.187.23,107.235.99.79,22013,22,SSH,545,32,43.0,normal
1742700633.533526,192.168.1.253,198.51.100.220,45628,443,HTTPS,408,32,16.0,normal
1742700633.662208,10.51.216.2,97.246.72.73,15817,53,DNS,299,32,,normal
1742700634.029313,192.168.1.67,198.51.100.40,63441,80,HTTP,240,64,2.0,normal
1742700636.337942,10.146.172.81,203.0.113.251,24213,445,SMB,711,64,,normal
1742700636.626038,10.0.0.183,163.142.152.248,51531,80,HTTP,1375,32,1.0,normal
1742700636.645802,203.0.113.74,192.168.1.158,37093,21,TCP,594,64,21.0,normal
1742700637.387916,172.30.4.110,198.51.100.159,21417,21,TCP,699,32,19.0,normal
1742700637.545016,10.177.22.171,203.0.113.26,20016,53,UDP,308,32,,normal
1742700637.921219,10.103.178.63,184.85.245.208,63455,22,TCP,403,32,4.0,normal
1742700638.082288,172.25.59.54,203.0.113.108,14241,8080,HTTP,937,64,4.0,normal
1742700638.25026,192.168.1.117,203.0.113.30,19449,53,DNS,227,64,,normal
1742700639.189374,10.223.142.95,104.18.179.205,51919,8443,HTTPS,444,64,49.0,normal
1742700640.119294,192.168.1.30,43.130.96.137,12358,22,TCP,365,64,22.0,normal
1742700641.538372,198.51.100.99,10.43.29.97,64608,443,HTTPS,641,64,60.0,normal
1742700641.723859,10.192.9.145,123.207.158.54,53719,443,TCP,684,64,55.0,normal
1742700643.71626,10.0.0.48,203.0.113.122,10227,1900,UDP,169,128,,normal
1742700644.573202,10.80.184.14,203.0.113.6,24488,0,ICMP,145,64,,normal
1742700645.616879,192.168.1.151,198.51.100.131,22463,8080,HTTP,1438,32,53.0,normal
1742700647.085714,10.20.8.229,198.51.100.242,42012,25,TCP,353,32,19.0,normal
1742700648.697723,104.21.22.60,192.168.1.208,19365,22,SSH,227,64,49.0,normal
1742700649.127953,104.21.168.201,172.16.0.98,11721,8080,HTTP,1006,64,6.0,normal
1742700651.972503,172.28.120.176,203.0.113.62,35907,587,SMTP,710,32,15.0,normal
1742700652.273132,172.16.0.192,133.226.107.177,64245,8443,HTTPS,439,64,63.0,normal
1742700654.49437,203.0.113.226,172.16.0.168,42420,80,TCP,693,32,42.0,normal
1742700654.907645,192.168.1.230,198.51.100.28,38550,25,TCP,532,128,12.0,normal
1742700655.372412,198.51.100.49,192.168.1.184,56720,443,HTTPS,1077,32,34.0,normal
1742700658.193609,192.168.1.225,104.28.66.83,64609,445,SMB,1487,64,,normal
1742700660.253675,172.20.28.31,104.31.174.228,21152,443,HTTPS,373,128,2.0,normal
1742700660.649791,159.176.157.170,192.168.1.103,48721,443,TLS,335,128,21.0,normal
1742700660.874971,203.0.113.155,192.168.1.70,59443,53,DNS,83,128,,normal
1742700662.234298,198.51.100.236,172.16.0.119,16616,443,TLS,483,128,25.0,normal
1742700662.526783,172.16.15.233,219.70.50.207,32585,443,HTTPS,766,32,28.0,normal
1742700662.942493,172.17.237.150,104.23.109.147,61369,8443,HTTPS,939,32,50.0,normal
1742700663.210888,118.54.152.56,10.64.164.223,21915,8080,HTTP,578,64,11.0,normal
1742700664.914533,192.168.1.162,192.28.16.13,53022,0,ICMP,266,32,,normal
1742700665.802982,10.0.0.98,203.0.113.243,10469,53,DNS,73,128,,normal
1742700665.911053,172.16.0.228,73.233.232.10,21213,80,HTTP,565,32,34.0,normal
1742700666.145753,10.132.182.187,198.51.100.147,42602,22,SSH,572,128,63.0,normal
1742700670.269347,10.144.160.240,78.200.171.151,42994,80,TCP,705,64,43.0,normal
1742700670.788829,10.0.0.51,104.19.138.199,52554,443,TLS,118,64,53.0,normal
1742700671.826788,110.196.162.110,10.95.57.151,24664,80,HTTP,1151,128,34.0,normal
1742700673.101624,192.168.1.11,198.51.100.193,60385,21,TCP,668,128,55.0,normal
1742700678.33858,192.168.1.218,198.51.100.46,64433,25,TCP,791,128,6.0,normal
1742700685.189891,169.202.200.43,172.16.0.189,17590,443,TLS,149,128,44.0,normal
1742700685.397883,192.168.1.188,198.51.100.89,36820,443,TLS,123,32,9.0,normal
1742700686.297046,104.20.237.133,172.24.65.94,41167,8443,HTTPS,526,64,51.0,normal
1742700688.037237,203.0.113.85,172.16.0.21,28630,80,TCP,402,32,53.0,normal
1742700688.375144,172.27.172.10,198.51.100.197,48821,443,HTTPS,439,128,6.0,normal
1742700688.697686,54.215.96.194,10.67.82.16,42242,443,TLS,163,64,23.0,normal
1742700688.81997,192.168.1.151,198.51.100.116,38034,443,HTTPS,770,128,46.0,normal
1742700689.203482,104.31.5.45,192.168.1.16,25175,80,TCP,734,64,40.0,normal
1742700691.078486,172.28.65.139,187.122.61.178,22472,443,TLS,357,32,13.0,normal
1742700693.511122,10.0.0.189,84.125.196.128,14415,161,SNMP,103,64,,normal
1742700693.970577,10.12.73.54,104.18.227.68,23063,443,TCP,143,128,6.0,normal
1742700695.042316,172.21.217.164,198.51.100.94,54099,80,HTTP,766,64,37.0,normal
1742700695.351401,172.22.88.234,198.51.100.83,56573,22,SSH,205,32,40.0,normal
1742700699.019762,192.168.1.59,114.17.121.136,59125,587,SMTP,146,128,35.0,normal
1742700701.791419,203.0.113.14,192.168.1.179,52715,445,SMB,1286,128,,normal
1742700702.141758,198.51.100.205,172.16.0.149,29771,53,DNS,211,128,,normal
1742700702.79699,192.168.1.45,198.51.100.163,55083,0,ICMP,279,32,,normal
1742700703.81171,172.28.46.4,203.0.113.251,15998,443,TCP,784,128,54.0,normal
1742700703.991726,10.219.180.13,26.220.166.96,48979,53,DNS,294,32,,normal
1742700704.601165,10.77.206.200,203.0.113.16,34938,80,TCP,609,32,56.0,normal
1742700704.796598,10.235.251.130,203.0.113.138,23230,53,DNS,229,128,,normal
1742700704.862427,192.168.1.148,203.0.113.123,60027,20,FTP,932,32,54.0,normal
1742700705.109282,104.20.117.232,10.214.15.173,15572,3389,RDP,261,64,,normal
1742700705.248025,104.20.248.207,172.22.188.184,47733,443,HTTPS,1319,128,43.0,normal
1742700706.754952,192.168.1.220,152.33.53.38,10513,8443,HTTPS,1322,32,13.0,normal
1742700707.971857,104.30.52.254,172.26.93.175,50768,80,HTTP,345,32,45.0,normal
1742700708.239196,10.0.0.21,198.51.100.57,47536,8443,HTTPS,1048,128,16.0,normal
1742700708.266049,10.0.0.135,153.37.241.101,42749,587,SMTP,174,64,18.0,normal
1742700709.141463,192.168.1.83,198.51.100.142,23633,22,SSH,589,32,11.0,normal
1742700709.754015,192.168.1.206,39.0.254.25,14324,53,DNS,92,32,,normal
1742700711.239924,172.29.91.32,52.11.100.71,27009,22,TCP,330,128,10.0,normal
1742700711.338864,198.51.100.174,192.168.1.213,55116,80,HTTP,956,128,38.0,normal
1742700711.995666,10.0.0.249,132.129.40.70,11286,53,DNS,178,128,,normal
1742700715.068762,172.18.222.203,104.26.195.65,15213,443,HTTPS,954,32,53.0,normal
1742700715.302684,172.16.0.229,71.102.202.212,49115,8443,HTTPS,963,64,55.0,normal
1742700717.175468,10.127.218.16,198.51.100.5,26490,80,HTTP,928,128,17.0,normal
1742700718.540942,172.29.166.5,53.98.233.194,42376,443,HTTPS,1032,128,48.0,normal
1742700718.854696,192.168.1.37,203.0.113.250,14956,3389,RDP,332,128,,normal
1742700719.651388,198.51.100.79,10.49.162.221,29715,80,HTTP,1288,64,13.0,normal
1742700720.062755,192.168.1.220,104.16.246.108,52017,1900,UDP,179,32,,normal
1742700720.740981,172.23.206.12,146.189.70.136,29411,8443,HTTPS,554,64,6.0,normal
1742700720.940469,172.25.9.211,146.0.223.120,65287,443,TLS,204,128,42.0,normal
1742700724.04605,10.0.0.142,203.0.113.135,14633,8443,HTTPS,1052,32,26.0,normal
1742700728.612022,10.0.0.199,140.145.224.99,24109,22,TCP,645,32,16.0,normal
1742700730.252449,198.51.100.200,192.168.1.101,32675,53,DNS,181,32,,normal
1742700732.507923,172.26.167.189,104.25.37.182,49023,123,NTP,188,64,,normal
1742700733.894449,172.29.253.16,57.160.153.171,26018,22,TCP,470,128,53.0,normal
1742700739.952124,192.168.1.181,104.16.54.51,26339,161,UDP,411,128,,normal
1742700740.519214,213.148.174.49,10.220.94.225,61157,80,TCP,632,128,25.0,normal
1742700740.771328,10.69.111.61,104.31.138.161,52730,25,TCP,318,128,33.0,normal
1742700742.05489,10.7.9.122,198.51.100.47,39346,443,TCP,793,64,62.0,normal
1742700742.431125,122.178.13.167,10.0.0.132,14934,443,HTTPS,1466,128,13.0,normal
1742700742.568683,192.168.1.182,140.11.229.252,40286,20,FTP,255,128,62.0,normal
1742700743.766627,192.168.1.153,135.118.174.166,30764,0,ICMP,202,128,,normal
1742700744.608359,10.38.176.155,203.0.113.201,24559,587,SMTP,540,32,30.0,normal
1742700746.481887,172.23.69.179,198.51.100.123,33851,21,FTP,963,128,45.0,normal
1742700746.674665,192.168.1.55,172.80.93.7,22314,443,HTTPS,1015,64,50.0,normal
1742700747.163704,172.21.99.129,104.17.223.103,50452,68,DHCP,535,64,,normal
1742700751.224173,10.194.235.204,194.165.104.196,53871,53,DNS,109,64,,normal
1742700752.031771,203.0.113.163,172.20.12.252,39874,443,TLS,347,32,30.0,normal
1742700752.647548,2.231.83.175,172.31.209.182,30023,1900,UDP,118,32,,normal
1742700752.760223,10.53.107.7,203.0.113.15,53868,443,HTTPS,322,32,28.0,normal
1742700753.270918,192.168.1.82,203.0.113.73,51475,443,HTTPS,1283,64,9.0,normal
1742700753.909471,172.27.188.83,198.51.100.78,28501,443,HTTPS,1222,64,14.0,normal
1742700756.98874,172.29.157.2,198.51.100.158,62353,8443,HTTPS,518,32,13.0,normal
1742700757.153018,172.29.138.208,203.0.113.249,58197,8080,HTTP,923,128,40.0,normal
1742700760.50143,192.168.1.145,104.29.5.198,51314,80,HTTP,890,64,40.0,normal
1742700761.036947,114.39.227.45,172.31.202.242,54690,443,TCP,760,128,19.0,normal
1742700765.464052,203.0.113.169,192.168.1.244,34910,22,SSH,530,32,5.0,normal
1742700766.274537,172.17.193.87,72.205.18.1,48380,22,TCP,470,32,49.0,normal
1742700766.313381,203.0.113.116,192.168.1.212,57876,443,TCP,483,64,9.0,normal
1742700767.505225,10.122.165.75,104.28.91.2,17075,443,TLS,234,32,41.0,normal
1742700771.510606,192.168.1.155,116.5.41.95,24943,445,SMB,1330,128,,normal
1742700771.776752,198.51.100.138,192.168.1.87,57921,123,UDP,458,32,,normal
1742700773.9277,172.20.178.188,155.215.25.46,47055,53,UDP,694,32,,normal
1742700776.048276,172.24.78.96,198.51.100.49,53880,123,UDP,166,64,,normal
1742700776.123606,172.20.137.36,211.125.215.221,26225,25,SMTP,109,64,41.0,normal
1742700777.651377,203.0.113.242,172.16.0.170,42150,22,SSH,400,32,10.0,normal
1742700778.262027,10.232.252.19,165.198.151.203,17297,443,TCP,688,128,5.0,normal
1742700778.80607,47.94.120.155,10.51.238.250,43168,21,TCP,534,128,21.0,normal
1742700779.045368,172.17.122.170,104.19.185.122,49158,443,HTTPS,410,64,2.0,normal
1742700779.225998,71.186.128.6,192.168.1.187,49621,80,HTTP,855,128,13.0,normal
1742700779.347055,192.168.1.202,203.0.113.24,59773,80,HTTP,1322,64,63.0,normal
1742700780.293583,198.51.100.44,172.23.139.49,39551,443,TLS,771,64,9.0,normal
1742700783.518951,198.51.100.47,10.76.31.16,40509,22,TCP,788,32,17.0,normal
1742700784.341629,172.29.39.244,203.0.113.202,36727,22,SSH,703,128,59.0,normal
1742700784.425168,10.118.14.196,104.24.13.49,12523,8443,HTTPS,749,64,32.0,normal
1742700784.747856,104.23.152.206,172.24.219.87,50034,8080,HTTP,910,128,24.0,normal
1742700785.782798,10.39.235.136,10.0.0.101,16036,8080,HTTP,1362,128,56.0,normal
1742700785.788713,203.0.113.7,192.168.1.103,31661,8080,HTTP,857,128,27.0,normal
1742700789.197818,10.216.216.153,104.24.10.30,50549,80,TCP,566,32,24.0,normal
1742700789.36731,10.0.0.112,79.17.147.52,10365,443,HTTPS,1124,32,32.0,normal
1742700790.39097,104.22.151.192,192.168.1.197,64853,443,TCP,594,32,3.0,normal
1742700797.926995,203.0.113.145,172.16.0.38,23016,22,TCP,391,32,42.0,normal
1742700798.349339,10.45.69.23,203.0.113.209,27324,443,TLS,736,64,39.0,normal
1742700798.79398,172.28.61.186,184.75.208.179,47584,21,TCP,357,128,39.0,normal
1742700799.461919,10.162.22.232,69.170.215.240,57610,443,HTTPS,457,64,49.0,normal
1742700800.989349,24.102.173.151,172.16.0.145,45232,25,SMTP,167,64,61.0,normal
1742700801.437411,192.168.1.129,140.94.100.233,48973,22,SSH,527,64,22.0,normal
1742700802.074097,192.168.1.93,155.129.159.117,26818,53,DNS,71,64,,normal
1742700803.223197,203.0.113.216,172.20.184.200,41539,80,TCP,591,64,13.0,normal
1742700804.320495,192.168.1.227,203.0.113.232,24307,443,HTTPS,1307,32,44.0,normal
1742700804.327634,172.24.186.85,207.220.8.92,53585,25,TCP,396,32,4.0,normal
1742700804.621917,144.150.177.132,10.173.203.114,28840,443,TLS,553,32,6.0,normal
1742700806.059672,192.168.1.59,151.166.241.176,42331,8080,HTTP,645,64,43.0,normal
1742700806.227116,192.168.1.15,203.0.113.134,44824,80,HTTP,943,32,55.0,normal
1742700806.228615,172.19.168.64,198.51.100.163,43836,443,HTTPS,372,32,18.0,normal
1742700807.017074,10.173.22.20,27.19.114.44,37739,80,HTTP,819,32,27.0,normal
1742700810.072601,10.248.62.97,104.31.198.21,38274,22,TCP,795,64,47.0,normal
1742700811.455355,198.51.100.150,10.183.18.253,63008,53,DNS,86,32,,normal
1742700812.635411,104.23.176.45,10.0.0.78,34001,8080,HTTP,920,64,19.0,normal
1742700812.706758,203.0.113.126,10.233.205.6,51731,443,TLS,197,32,22.0,normal
1742700812.773992,172.16.238.128,16.73.162.90,10418,443,HTTPS,470,64,27.0,normal
1742700813.625231,172.22.126.145,104.22.33.220,55259,80,HTTP,1254,32,31.0,normal
1742700814.84772,10.0.0.44,104.22.23.19,54950,443,TLS,183,32,4.0,normal
1742700814.851123,203.0.113.43,172.16.0.186,53338,53,DNS,171,32,,normal
1742700815.708765,172.16.0.120,198.51.100.159,58456,587,SMTP,264,64,30.0,normal
1742700817.127327,172.25.160.220,124.19.121.203,32640,8443,HTTPS,676,32,17.0,normal
1742700823.992641,192.168.1.122,198.51.100.90,25577,21,FTP,656,128,50.0,normal
1742700824.458288,198.51.100.245,172.22.82.162,23020,8443,HTTPS,773,128,0.0,normal
1742700824.811916,10.212.169.222,104.23.168.150,50243,22,SSH,605,128,16.0,normal
1742700826.049776,10.0.0.92,203.0.113.116,25221,443,TLS,243,128,0.0,normal
1742700827.668592,192.168.1.181,198.51.100.16,36653,8443,HTTPS,1213,128,27.0,normal
1742700828.08823,192.168.1.40,198.51.100.212,31377,53,DNS,178,64,,normal
1742700828.812206,192.168.1.184,207.181.163.134,13980,22,SSH,425,64,31.0,normal
1742700829.031544,139.252.199.168,172.24.23.199,42841,25,SMTP,709,64,2.0,normal
1742700830.649684,10.0.0.121,81.219.10.126,62609,443,TCP,363,64,63.0,normal
1742700831.540336,10.0.0.49,198.51.100.16,20051,8080,HTTP,1363,32,46.0,normal
1742700831.836862,203.0.113.53,10.238.177.92,53953,443,HTTPS,1480,64,29.0,normal
1742700832.281754,192.168.1.17,218.140.215.129,48901,80,HTTP,472,64,22.0,normal
1742700834.818996,10.100.48.166,198.51.100.79,20637,3389,RDP,704,128,,normal
1742700836.124026,10.189.158.174,198.51.100.31,41133,161,UDP,160,128,,normal
1742700837.439988,104.18.94.54,10.16.210.253,22383,22,SSH,552,128,20.0,normal
1742700837.51112,104.23.241.172,192.168.1.254,35762,80,HTTP,1256,128,0.0,normal
1742700839.846146,220.28.19.93,172.31.102.97,57304,443,TCP,489,32,10.0,normal
1742700841.53703,10.94.165.232,203.0.113.40,28379,8443,HTTPS,1012,32,16.0,normal
1742700844.988874,203.0.113.225,172.16.0.150,42487,443,TLS,125,64,57.0,normal
1742700845.157726,172.25.17.70,198.51.100.60,59840,80,HTTP,1230,32,50.0,normal
1742700847.832975,10.48.58.121,104.23.119.19,11992,8080,HTTP,805,128,36.0,normal
1742700850.269851,203.0.113.171,192.168.1.32,25348,443,TLS,788,128,34.0,normal
1742700850.429508,203.0.113.203,172.16.0.222,49120,123,NTP,181,128,,normal
1742700851.408197,192.168.1.231,211.230.125.170,56172,445,SMB,468,128,,normal
1742700851.489028,192.168.1.107,185.223.167.17,54720,80,TCP,103,32,28.0,normal
1742700851.588452,104.17.95.8,172.16.0.5,45938,443,TLS,465,128,29.0,normal
1742700854.90046,172.26.199.41,203.0.113.196,44892,123,UDP,179,32,,normal
1742700856.759835,203.0.113.142,192.168.1.4,28467,3389,RDP,556,64,,normal
1742700857.766279,192.168.1.160,203.0.113.93,52846,22,SSH,456,128,37.0,normal
1742700859.497919,7.116.127.54,172.26.199.0,20213,8443,HTTPS,968,32,17.0,normal
1742700859.63965,188.180.202.130,172.22.219.186,42461,22,SSH,782,32,20.0,normal
1742700859.715833,198.51.100.27,10.10.119.248,31786,25,SMTP,672,128,6.0,normal
1742700861.684936,10.108.63.103,104.29.125.135,39476,8443,HTTPS,317,32,33.0,normal
1742700862.235509,192.168.1.145,142.240.143.26,55458,22,TCP,763,128,11.0,normal
1742700863.360722,192.168.1.220,117.216.189.39,60175,80,TCP,546,128,56.0,normal
